api_name,short_version,os,device,automation_backend,long_name,long_version,recommended_backend_version,deprecated_backend_versions,supported_backend_versions
"android","7.0","Linux","GalaxyS8PlusHDGoogleAPI","appium","Samsung Galaxy S8 Plus HD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS8PlusHDGoogleAPI","appium","Samsung Galaxy S8 Plus HD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","Nexus4GoogleAPI","appium","LG Nexus 4 GoogleAPI Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyTabA10GoogleAPI","appium","Samsung Galaxy Tab A 10 GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyTabA10GoogleAPI","appium","Samsung Galaxy Tab A 10 GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS9PlusWQHDGoogleAPI","appium","Samsung Galaxy S9 Plus WQHD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS9PlusWQHDGoogleAPI","appium","Samsung Galaxy S9 Plus WQHD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","GalaxyS4GoogleAPI","appium","Samsung Galaxy S4 GoogleAPI Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","KindleFireHD","appium","Amazon Kindle Fire HD 8.9 Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS8FHDGoogleAPI","appium","Samsung Galaxy S8 FHD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS8FHDGoogleAPI","appium","Samsung Galaxy S8 FHD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS7EdgeFHDGoogleAPI","appium","Samsung Galaxy S7 Edge FHD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS7EdgeFHDGoogleAPI","appium","Samsung Galaxy S7 Edge FHD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.0","Linux","GalaxyS7FHDGoogleAPI","appium","Samsung Galaxy S7 FHD GoogleAPI Emulator","7.0.","1.6.4","","1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","7.1","Linux","GalaxyS7FHDGoogleAPI","appium","Samsung Galaxy S7 FHD GoogleAPI Emulator","7.1.","1.6.4","","1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
"android","4.4","Linux","Nexus7FHDGoogleAPI","appium","Google Nexus 7 HD GoogleAPI Emulator","4.4.","1.6.4","1.5.2","1.4.16,1.5.3,1.6.3,1.6.4,1.6.5,1.7.1,1.7.2,1.8.0"
